Common_Name,Number_Observed,distance_band,Point_Name,duration_hrs,sub_comments,Date_Time,latitude,longitude
Isthmian Wren,2,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Lesson's Motmot,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Laughing Falcon,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Thick-billed Euphonia,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Yellow-crowned Euphonia,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Squirrel Cuckoo,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Common Tody-Flycatcher,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Orange-chinned Parakeet,16,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Red-crowned Woodpecker,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Roadside Hawk,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Blue-gray Tanager,6,within,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
White-tipped Dove,2,within,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Little Tinamou,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
White-ruffed Manakin,1,within,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Yellow-bellied Elaenia,3,within,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Yellow-bellied Elaenia,3,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Clay-colored Thrush,2,within,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Rufous-and-white Wren,1,within,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Yellow-margined Flycatcher,1,outside,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Mistletoe Tyrannulet,1,within,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Buff-throated Saltator,1,within,PaHLSh06,0.25,"PC,V=0,L=0,N=0",9/7/21,8.665108,-82.235667
Scrub Greenlet,1,outside,PaHLF03,0.167,"KA,V=0,L=0,N=0",9/6/21,8.671076,-82.230332
Black Vulture,1,outside,PaHLF03,0.167,"KA,V=0,L=0,N=0",9/6/21,8.671076,-82.230332
Orange-billed Nightingale-Thrush,1,outside,PaHLF03,0.167,"KA,V=0,L=0,N=0",9/6/21,8.671076,-82.230332
Rufous-and-white Wren,1,outside,PaHLF03,0.167,"KA,V=0,L=0,N=0",9/6/21,8.671076,-82.230332
Squirrel Cuckoo,1,outside,PaHLF03,0.167,"KA,V=0,L=0,N=0",9/6/21,8.671076,-82.230332
Lance-tailed Manakin,2,outside,PaHLF03,0.167,"KA,V=0,L=0,N=0",9/6/21,8.671076,-82.230332
Thick-billed Euphonia,2,outside,PaHLF03,0.167,"KA,V=0,L=0,N=0",9/6/21,8.671076,-82.230332
hummingbird sp.,1,within,PaHLF03,0.167,"PC,V=1,L=0,N=0",9/6/21,8.671076,-82.230332
Red-crowned Ant-Tanager,6,within,PaHLF03,0.167,"PC,V=1,L=0,N=0",9/6/21,8.671076,-82.230332
Cocoa Woodcreeper,1,outside,PaHLF03,0.167,"PC,V=1,L=0,N=0",9/6/21,8.671076,-82.230332
Lance-tailed Manakin,6,outside,PaHLF03,0.167,"PC,V=1,L=0,N=0",9/6/21,8.671076,-82.230332
Rufous-and-white Wren,1,within,PaHLF03,0.167,"PC,V=1,L=0,N=0",9/6/21,8.671076,-82.230332
Orange-billed Sparrow,1,outside,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Mistletoe Tyrannulet,1,outside,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Yellow-faced Grassquit,1,within,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Isthmian Wren,2,outside,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Flame-colored Tanager,1,within,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Three-wattled Bellbird,2,outside,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Chestnut-capped Warbler,3,within,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Streak-headed Woodcreeper,1,outside,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Scarlet-thighed Dacnis,3,within,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Great Kiskadee,2,within,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Lance-tailed Manakin,2,outside,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Lance-tailed Manakin,2,within,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Yellow-bellied Elaenia,1,outside,PaHLSh05,0.167,"KA,V=0,L=0,N=0",9/6/21,8.668881,-82.231168
Blue-gray Tanager,4,within,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
warbler sp. (Parulidae sp.),1,within,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Red-legged Honeycreeper,2,within,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Mistletoe Tyrannulet,1,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Cocoa Woodcreeper,1,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Roadside Hawk,1,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Yellow-headed Caracara,1,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Snowy-bellied Hummingbird,1,within,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Black-and-white Warbler,1,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Scarlet-thighed Dacnis,4,within,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Southern Beardless-Tyrannulet,1,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Streak-headed Woodcreeper,1,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Ochre-bellied Flycatcher,1,within,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Thick-billed Euphonia,3,within,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Thick-billed Euphonia,3,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Boat-billed Flycatcher,2,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Rufous-tailed Hummingbird,1,within,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Three-wattled Bellbird,2,outside,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Flame-colored Tanager,3,within,PaHLSh05,0.183,"PC,V=1,L=0,N=0",9/6/21,8.668881,-82.231168
Laughing Falcon,1,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Masked Tityra,1,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Lance-tailed Manakin,3,within,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Lance-tailed Manakin,3,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Red-crowned Woodpecker,1,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Three-wattled Bellbird,1,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Rosy Thrush-Tanager,1,within,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Bay-headed Tanager,3,within,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Great Kiskadee,1,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
White-tipped Dove,1,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Chestnut-capped Warbler,2,within,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Orange-billed Sparrow,1,within,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Scrub Greenlet,1,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Black-striped Sparrow,2,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Black-striped Sparrow,2,within,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Clay-colored Thrush,2,outside,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Clay-colored Thrush,2,within,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Orange-billed Nightingale-Thrush,2,within,PaHLF02,0.167,"KA,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
White-tipped Dove,1,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Clay-colored Thrush,1,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Masked Tityra,1,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Blue-gray Tanager,2,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Streak-headed Woodcreeper,1,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Orange-billed Sparrow,1,within,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Bay-headed Tanager,1,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Long-billed Gnatwren,1,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Orange-billed Nightingale-Thrush,2,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Orange-billed Nightingale-Thrush,2,within,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Rosy Thrush-Tanager,5,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Rosy Thrush-Tanager,5,within,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Three-wattled Bellbird,2,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Lance-tailed Manakin,5,within,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Lance-tailed Manakin,5,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Yellow-green Vireo,1,within,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Thick-billed Euphonia,1,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Rufous-tailed Hummingbird,1,within,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Great Tinamou,1,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Rufous-breasted Wren,2,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Social Flycatcher,2,outside,PaHLF02,0.2,"PC,V=0,L=0,N=0",9/6/21,8.667223,-82.233781
Rufous-breasted Wren,2,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Rufous-breasted Wren,2,within,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Red-crowned Woodpecker,1,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
White-tipped Dove,1,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Yellow-bellied Elaenia,3,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Scrub Greenlet,1,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
House Wren,1,within,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Lesson's Motmot,2,within,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Clay-colored Thrush,4,within,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Orange-chinned Parakeet,5,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Blue-gray Tanager,2,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Three-wattled Bellbird,1,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Black-chested Jay,3,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Laughing Falcon,1,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Thick-billed Euphonia,2,within,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Black-striped Sparrow,2,outside,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Black-striped Sparrow,2,within,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Orange-billed Nightingale-Thrush,2,within,PaHLSh06,0.167,"KA,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Palm Tanager,3,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Yellow-bellied Elaenia,5,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Blackburnian Warbler,1,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Blue-gray Tanager,4,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Orange-billed Nightingale-Thrush,2,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Orange-billed Nightingale-Thrush,2,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
White-tipped Dove,2,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
White-tipped Dove,2,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Rufous-breasted Wren,1,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Orange-chinned Parakeet,10,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Scrub Greenlet,1,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
House Wren,1,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Thick-billed Euphonia,3,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Thick-billed Euphonia,3,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Rufous-and-white Wren,2,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Rufous-and-white Wren,2,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Clay-colored Thrush,3,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Clay-colored Thrush,3,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Black-striped Sparrow,3,within,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Black-striped Sparrow,3,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Three-wattled Bellbird,2,outside,PaHLSh06,0.2,"PC,V=0,L=0,N=0",9/6/21,8.665108,-82.235667
Chestnut-capped Warbler,1,within,PaHLSh03,0.167,"KA,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Rufous-breasted Wren,1,within,PaHLSh03,0.167,"KA,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Squirrel Cuckoo,1,outside,PaHLSh03,0.167,"KA,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Crimson-backed Tanager,1,outside,PaHLSh03,0.167,"KA,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Orange-billed Nightingale-Thrush,2,outside,PaHLSh03,0.167,"KA,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Isthmian Wren,1,outside,PaHLSh03,0.167,"KA,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Thick-billed Euphonia,1,outside,PaHLSh03,0.167,"KA,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Mistletoe Tyrannulet,1,outside,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Scarlet-thighed Dacnis,5,within,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Snowy-bellied Hummingbird,1,within,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Crimson-backed Tanager,5,within,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Rufous-breasted Wren,1,within,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Golden-hooded Tanager,2,outside,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Orange-billed Nightingale-Thrush,1,within,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Red-crowned Woodpecker,1,outside,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Black Vulture,2,outside,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Chestnut-capped Warbler,2,within,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Rosy Thrush-Tanager,1,outside,PaHLSh03,0.167,"PC,V=0,L=0,N=0",9/4/21,8.658997,-82.226502
Lance-tailed Manakin,2,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Masked Tityra,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Lesser Greenlet,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Northern Emerald-Toucanet,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Tropical Kingbird,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Orange-billed Nightingale-Thrush,2,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Orange-billed Nightingale-Thrush,2,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Bay-headed Tanager,2,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Palm Tanager,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Clay-colored Thrush,3,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Clay-colored Thrush,3,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Little Tinamou,1,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Red-eyed Vireo,2,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Mistletoe Tyrannulet,2,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Chestnut-capped Warbler,2,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Streaked Saltator,2,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Streaked Saltator,2,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Ochre-bellied Flycatcher,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Social Flycatcher,2,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Flame-colored Tanager,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Rufous-breasted Wren,4,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Rufous-breasted Wren,4,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
sparrow sp.,2,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Scarlet-thighed Dacnis,4,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Black-and-white Warbler,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
White-winged Becard,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Streak-headed Woodcreeper,1,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Lesson's Motmot,1,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Olivaceous Woodcreeper,1,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Red-crowned Woodpecker,3,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Southern Beardless-Tyrannulet,1,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Sulphur-winged Parakeet,10,outside,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Sulphur-winged Parakeet,10,within,PaHLSh02,0.25,"KA,V=0,L=0,N=0",9/4/21,8.660887,-82.225299
Chestnut-capped Warbler,3,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Lesser Greenlet,2,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Black-chested Jay,2,outside,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
White-tipped Dove,1,outside,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Mistletoe Tyrannulet,1,outside,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
White-throated Thrush,1,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Bay-headed Tanager,6,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Social Flycatcher,4,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Rosy Thrush-Tanager,2,outside,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Boat-billed Flycatcher,1,outside,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
White-browed Gnatcatcher,2,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Clay-colored Thrush,2,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Lance-tailed Manakin,2,outside,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Flame-colored Tanager,1,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Northern Emerald-Toucanet,1,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Red-eyed Vireo,5,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Blue-gray Tanager,2,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Streak-headed Woodcreeper,1,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Orange-billed Nightingale-Thrush,3,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
Orange-billed Nightingale-Thrush,3,outside,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
pewee sp. (Contopus sp.),1,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
American Redstart,2,within,PaHLSh02,0.2,"PC,V=1,L=0,N=0",9/4/21,8.660887,-82.225299
White-browed Gnatcatcher,3,outside,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
White-browed Gnatcatcher,3,within,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
Streak-headed Woodcreeper,3,outside,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
Streak-headed Woodcreeper,3,within,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
Orange-billed Sparrow,1,within,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
Red-crowned Ant-Tanager,5,outside,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
Red-crowned Ant-Tanager,5,within,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
Mistletoe Tyrannulet,2,outside,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
Mistletoe Tyrannulet,2,within,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
Turkey Vulture,1,outside,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
Yellow-headed Caracara,1,outside,PaHLF01,0.183,"KA,V=2,L=1,N=0",9/4/21,8.662742,-82.225515
